occupation_code,ai_exposure,occupation_name,employment_2023_x,employment_2023_y,weekly_pay,adverts,education_required,employment_growth,log_pay,log_employment,advert_intensity,skill,ai_skill_interaction,ai_exposure_z,pay_z,employment_z,advert_intensity_z,exposure_quantile
51-9012,-0.9379141,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",53170.0,53170.0,48120.0,5.4,High school diploma or equivalent,0.0,10.781453170088616,10.881249606498384,0.00010156103065638518,1.0,-0.9379141,-0.9123399379891995,-0.5454509952785687,-0.3060363190173757,-0.08131158042908597,Low
51-9021,-1.043476,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",26210.0,26210.0,44510.0,2.7,High school diploma or equivalent,0.0,10.7034691620099,10.173896296317452,0.00010301411674933233,1.0,-1.043476,-1.0170360852683258,-0.6652788062182109,-0.37088051803659655,-0.07889810220649657,Low
51-9022,-1.146524,"Grinding and Polishing Workers, Hand",12290.0,12290.0,38940.0,0.8,No formal educational credential,0.0,10.56977727892619,9.416541202560081,6.509357200976404e-05,0.0,-0.0,-1.119238949983904,-0.85016548403921,-0.404360905660764,-0.14188157535505158,Low
51-9023,-0.819664,"Mixing and Blending Machine Setters, Operators, and Tenders",105740.0,105740.0,46100.0,8.8,High school diploma or equivalent,0.0,10.73856822898474,11.56873852978944,8.322299981085682e-05,1.0,-0.819664,-0.7950596513955384,-0.6125014601256814,-0.17959494133041579,-0.11176981570204945,Lower-middle
51-9031,-0.9479839,"Cutters and Trimmers, Hand",7220.0,7220.0,37040.0,0.6,No formal educational credential,0.0,10.519753688760115,8.884610231886873,8.310249307479224e-05,0.0,-0.0,-0.9223271517838674,-0.9132327529548112,-0.4165552709807732,-0.11196996928178493,Low
51-9032,-1.079282,"Cutting and Slicing Machine Setters, Operators, and Tenders",52720.0,52720.0,44310.0,5.3,High school diploma or equivalent,0.0,10.698965664193535,10.872750169176388,0.00010053110773899849,1.0,-1.079282,-1.0525484268373615,-0.6719174661040636,-0.3071186591345363,-0.08302221309161256,Low
51-9041,-1.042151,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",57080.0,57080.0,42670.0,5.2,High school diploma or equivalent,0.0,10.661251376182046,10.952209071590772,9.110021023125438e-05,1.0,-1.042151,-1.0157219520901162,-0.7263544771680561,-0.2966319859993804,-0.09868629924926668,Low
51-9051,-0.9582346,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",14820.0,14820.0,45640.0,1.9,High school diploma or equivalent,0.0,10.728539803976012,9.603732898850078,0.0001282051282051282,1.0,-0.9582346,-0.9324937819498093,-0.6277703778631428,-0.39827574900206114,-0.037057527275211326,Low
51-9061,-0.0293395,"Inspectors, Testers, Sorters, Samplers, and Weighers",584630.0,584630.0,45850.0,69.9,High school diploma or equivalent,0.0,10.733130477684611,13.278734447482528,0.00011956280040367413,1.0,-0.0293395,-0.011216898941274603,-0.6207997849829974,0.9722314113518788,-0.05141185221337386,Upper-middle
51-9071,-0.1560197,Jewelers and Precious Stone and Metal Workers,24060.0,24060.0,47450.0,4.0,High school diploma or equivalent,0.0,10.767431804038074,10.08830598952867,0.00016625103906899418,1.0,-0.1560197,-0.1368581471240864,-0.5676905058961754,-0.3760516985963638,0.026134170569947334,Lower-middle
51-9081,0.0013206,Dental Laboratory Technicians,34190.0,34190.0,47690.0,3.9,High school diploma or equivalent,0.0,10.77247701129227,10.439688482633347,0.00011406844106463878,1.0,0.0013206,0.01919174608304512,-0.559724114033152,-0.3516870199589488,-0.0605376133614608,Upper-middle
51-9082,-0.4949538,Medical Appliance Technicians,12550.0,12550.0,44960.0,1.5,High school diploma or equivalent,0.0,10.713528484567572,9.43747594455993,0.00011952191235059761,1.0,-0.4949538,-0.4730125214913351,-0.6503418214750422,-0.4037355535930712,-0.0514797645181872,Lower-middle
51-9083,-0.5966759,Ophthalmic Laboratory Technicians,18240.0,18240.0,37720.0,2.4,High school diploma or equivalent,0.0,10.537945736747394,9.811372263628323,0.00013157894736842105,1.0,-0.5966759,-0.5739003604099413,-0.8906613093429118,-0.39004996411164067,-0.03145384066842039,Lower-middle
51-9111,-0.978608,Packaging and Filling Machine Operators and Tenders,371600.0,371600.0,38330.0,45.3,High school diploma or equivalent,0.0,10.553988158374601,12.82557328592182,0.00012190527448869751,1.0,-0.978608,-0.9527000920576848,-0.8704133966910609,0.4598515998880579,-0.04752116038263895,Low
51-9123,-0.9705587,"Painting, Coating, and Decorating Workers",10700.0,10700.0,40230.0,0.8,No formal educational credential,0.0,10.602368264943834,9.277999020449997,7.476635514018692e-05,0.0,-0.0,-0.9447168073849584,-0.8073461277754598,-0.40818517407473137,-0.1258157334545504,Low
51-9141,-0.6372312,Semiconductor Processing Technicians,26450.0,26450.0,45850.0,3.9,High school diploma or equivalent,0.0,10.733130477684611,10.183011437286446,0.00014744801512287333,1.0,-0.6372312,-0.6141230511889926,-0.6207997849829974,-0.3703032699741109,-0.005096386953832103,Lower-middle
51-9151,-0.3615806,Photographic Process Workers and Processing Machine Operators,5770.0,5770.0,35620.0,1.5,High school diploma or equivalent,0.0,10.480662556843653,8.660427359502146,0.00025996533795493934,1.0,-0.3615806,-0.34073316511097107,-0.9603672381443658,-0.4200428113582907,0.1817873150080244,Lower-middle
51-9191,-1.311418,Adhesive Bonding Machine Operators and Tenders,12510.0,12510.0,43540.0,1.3,High school diploma or equivalent,0.0,10.681435334788539,9.434283603460957,0.00010391686650679457,1.0,-1.311418,-1.28278059246518,-0.6974763066645967,-0.40383176160348544,-0.07739869560515472,Low
51-9192,-1.141885,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",15210.0,15210.0,39340.0,1.6,High school diploma or equivalent,0.0,10.57999709194305,9.62970838525334,0.0001051939513477975,1.0,-1.141885,-1.1146379961622328,-0.8368881642675045,-0.39733772090052194,-0.0752775436189649,Low
51-9193,-0.9604952,Cooling and Freezing Equipment Operators and Tenders,6500.0,6500.0,42420.0,0.8,High school diploma or equivalent,0.0,10.655375228118674,8.779557455883728,0.00012307692307692307,1.0,-0.9604952,-0.9347358419216285,-0.7346528020253721,-0.41828701516823014,-0.04557513091753356,Low
51-9194,-0.6395226,Etchers and Engravers,8140.0,8140.0,40040.0,0.9,High school diploma or equivalent,0.0,10.597634233429156,9.004545458996587,0.00011056511056511057,1.0,-0.6395226,-0.6163956585584639,-0.8136528546670199,-0.4143424867412449,-0.06635640958295362,Lower-middle
51-9195,-1.183408,"Molders, Shapers, and Casters, Except Metal and Plastic",38480.0,38480.0,43310.0,5.5,High school diploma or equivalent,0.0,10.676138834208672,10.557893904779643,0.00014293139293139294,1.0,-1.183408,-1.1558204504707585,-0.7051107655333274,-0.3413687108420179,-0.012598192491515729,Low
51-9196,-0.8740445,"Paper Goods Machine Setters, Operators, and Tenders",96460.0,96460.0,47250.0,8.1,High school diploma or equivalent,0.0,10.763207932921889,11.476883693622963,8.397263114244246e-05,1.0,-0.8740445,-0.8489941565258223,-0.5743291657820281,-0.2019151997465274,-0.1105247285027885,Lower-middle
51-9197,-1.610915,Tire Builders,20660.0,20660.0,54080.0,2.5,High school diploma or equivalent,0.0,10.898219710716846,9.93595474267363,0.00012100677637947725,1.0,-1.610915,-1.579821305275924,-0.34761893068015665,-0.3842293794815771,-0.049013505282343196,Low
51-9198,-1.411304,Helpers--Production Workers,181810.0,181810.0,36700.0,23.6,High school diploma or equivalent,0.0,10.510532034042662,12.110717464713318,0.00012980584126285683,1.0,-1.411304,-1.3818473899283064,-0.9245184747607609,0.003368642474930224,-0.03439885059790102,Low
51-9199,-1.290964,"Production Workers, All Other",243500.0,243500.0,37430.0,31.6,High school diploma or equivalent,0.0,10.530227800898475,12.402872221504781,0.00012977412731006162,1.0,-1.290964,-1.2624943433881244,-0.9002873661773982,0.15174544653634467,-0.034451525339470004,Low
53-2011,-0.2070626,"Airline Pilots, Copilots, and Flight Engineers",93670.0,93670.0,219140.0,11.7,Bachelor's degree,0.0,12.297466073959384,11.447533246203177,0.00012490658695420091,4.0,-0.8282504,-0.18748242516335728,5.13126707311412,-0.20862570847292305,-0.04253618233499477,Lower-middle
53-2012,-0.1817332,Commercial Pilots,52750.0,52750.0,113080.0,6.6,Postsecondary nondegree award,0.0,11.635850811807527,10.873319051338314,0.00012511848341232226,2.0,-0.3634664,-0.16236076106966535,1.6107857356464055,-0.3070465031267256,-0.0421842365765143,Lower-middle
53-2021,1.152798,Air Traffic Controllers,22310.0,22310.0,137380.0,2.2,Associate's degree,0.0,11.830506087767873,10.012790287426578,9.861048857014793e-05,3.0,3.458394,1.161225448195126,2.4173829117775147,-0.3802607990519883,-0.08621223229309506,High
53-2022,0.4845738,Airfield Operations Specialists,18320.0,18320.0,51140.0,1.6,High school diploma or equivalent,0.0,10.842322248845178,9.815748638228122,8.733624454148472e-05,1.0,0.4845738,0.49848160540074415,-0.44520723100219206,-0.38985754809081213,-0.10493799298367447,Upper-middle
53-2031,-0.7621183,Flight Attendants,126020.0,126020.0,68370.0,19.8,High school diploma or equivalent,0.0,11.13268941090784,11.744195903496047,0.00015711791779082687,1.0,-0.7621183,-0.7379859052572024,0.12671331816402256,-0.13081748005037877,0.010964670692333069,Lower-middle
53-3011,-0.8298703,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",11520.0,11520.0,32580.0,1.4,High school diploma or equivalent,0.0,10.391453882156036,9.351839934249883,0.00012152777777777777,1.0,-0.8298703,-0.8051822457025274,-1.0612748684093276,-0.40621290986123876,-0.048148157017818397,Lower-middle
53-3031,-0.7293087,Driver/Sales Workers,463120.0,463120.0,35420.0,51.3,High school diploma or equivalent,0.0,10.475031911336824,13.045741478752886,0.0001107704266712731,1.0,-0.7293087,-0.705445389088308,-0.9670058980302184,0.6799755277159173,-0.06601539334628653,Lower-middle
53-3032,-1.149057,Heavy and Tractor-Trailer Truck Drivers,2044400.0,2044400.0,54320.0,237.6,Postsecondary nondegree award,0.0,10.902647762232577,14.530614905876261,0.00011621991782430052,2.0,-2.298114,-1.1217511759011907,-0.3396525388171333,4.483270595413006,-0.05696415523598985,Low
53-3033,-1.120501,Light Truck Drivers,1003960.0,1003960.0,42470.0,120.2,High school diploma or equivalent,0.0,10.656553223307316,13.819462737802702,0.00011972588549344595,1.0,-1.120501,-1.0934293743638677,-0.7329931370539089,1.9808040365273192,-0.05114097885321732,Low
53-4011,-0.4977403,Locomotive Engineers,32390.0,32390.0,74770.0,2.2,High school diploma or equivalent,0.0,11.222172013993962,10.385605012165374,6.792219820932388e-05,1.0,-0.4977403,-0.4757761683600755,0.33915043451131066,-0.35601638042759115,-0.13718341757512448,Lower-middle
53-4013,-0.8320907,"Rail Yard Engineers, Dinkey Operators, and Hostlers",2430.0,2430.0,57070.0,0.2,High school diploma or equivalent,0.0,10.952033863530755,7.795646536334594,8.23045267489712e-05,1.0,-0.8320907,-0.8073844353696191,-0.24837096538665795,-0.4280761802278826,-0.11329533765402136,Lower-middle
53-4031,-0.4662731,Railroad Conductors and Yardmasters,46490.0,46490.0,71130.0,3.1,High school diploma or equivalent,0.0,11.17226446772756,10.74699251468463,6.668100666810066e-05,1.0,-0.4662731,-0.44456704266546676,0.21832682458879055,-0.3221030567565595,-0.13924495320563124,Lower-middle
53-4041,-0.6155429,Subway and Streetcar Operators,14860.0,14860.0,84270.0,0.9,High school diploma or equivalent,0.0,11.341781208766399,9.60642831827175,6.056527590847914e-05,1.0,-0.6155429,-0.5926126250690206,0.6544867790893164,-0.3981795409916468,-0.14940277047138603,Lower-middle
53-5011,-1.150001,Sailors and Marine Oilers,29960.0,29960.0,48400.0,3.9,No formal educational credential,0.0,10.787255092704724,10.307618437631156,0.000130173564753004,0.0,-0.0,-1.1226874338032509,-0.5361568714383748,-0.3618610170602583,-0.03378808662478726,Low
53-5021,-0.4281868,"Captains, Mates, and Pilots of Water Vessels",34520.0,34520.0,88730.0,4.3,Postsecondary nondegree award,0.0,11.393353329829383,10.449294145197364,0.00012456546929316337,2.0,-0.8563736,-0.40679310269169794,0.8025288945438328,-0.3508933038730311,-0.043102755816256964,Lower-middle
53-5022,-0.8871186,Motorboat Operators,2710.0,2710.0,46420.0,0.3,Postsecondary nondegree award,0.0,10.745485679828429,7.904703913873747,0.00011070110701107011,2.0,-1.7742372,-0.8619610309297695,-0.601879604308317,-0.42740272415498265,-0.06613052863738128,Low
53-5031,-0.5264951,Ship Engineers,8860.0,8860.0,94270.0,1.1,Postsecondary nondegree award,0.0,11.453918284390197,9.089302043599126,0.00012415349887133183,2.0,-1.0529902,-0.5042951394640611,0.9864197733819541,-0.412610742553788,-0.04378701096553362,Lower-middle
53-6011,-0.6322159,Bridge and Lock Tenders,3460.0,3460.0,49120.0,0.3,High school diploma or equivalent,0.0,10.802021562821023,8.14902386805177,8.670520231213873e-05,1.0,-0.6322159,-0.60914888354471,-0.5122576958493049,-0.425598823959715,-0.10598611166394611,Lower-middle
53-6021,-0.8353891,Parking Attendants,118130.0,118130.0,32840.0,18.5,No formal educational credential,0.0,10.399402563566365,11.679540991942565,0.00015660712774062473,0.0,-0.0,-0.8106557839545298,-1.052644610557719,-0.14979451010459435,0.010116282789880658,Lower-middle
53-6031,-1.221489,Automotive and Watercraft Service Attendants,92530.0,92530.0,33820.0,14.4,No formal educational credential,0.0,10.428807622452572,11.435288195243077,0.0001556252026369826,0.0,-0.0,-1.1935891339118145,-1.0201151771170405,-0.21136763676972986,0.008485371266223049,Low
53-6041,0.3995872,Traffic Technicians,7530.0,7530.0,52240.0,0.8,High school diploma or equivalent,0.0,10.863603763950312,8.92665032079394,0.00010624169986719787,1.0,0.3995872,0.41419201237189396,-0.40869460163000193,-0.4158096589000626,-0.07353730383097384,Upper-middle
53-6051,-0.18376,Transportation Inspectors,27670.0,27670.0,87290.0,2.5,High school diploma or equivalent,0.0,11.376991187729395,10.228104072780972,9.035056017347308e-05,1.0,-0.18376,-0.16437093852294474,0.754730543365693,-0.3673689256564755,-0.09993141755147857,Lower-middle
53-6061,-0.3752249,Passenger Attendants,20190.0,20190.0,35620.0,4.1,High school diploma or equivalent,0.0,10.480662556843653,9.912942711306883,0.00020307082714214955,1.0,-0.3752249,-0.35426556309092955,-0.9603672381443658,-0.38535982360394483,0.08728936096522827,Lower-middle
53-7011,-0.7554432,Conveyor Operators and Tenders,24660.0,24660.0,39260.0,2.6,No formal educational credential,0.0,10.577961467830452,10.112937776718335,0.00010543390105433902,0.0,-0.0,-0.7313655502550388,-0.8395436282218456,-0.37460857844014966,-0.07487900330255454,Lower-middle
53-7021,-1.030619,Crane and Tower Operators,42260.0,42260.0,64690.0,3.8,High school diploma or equivalent,0.0,11.07736190903803,10.651596291170048,8.991954566966399e-05,1.0,-1.030619,-1.0042845303458798,0.004561976264331917,-0.332277053857869,-0.10064730363944849,Low
53-7031,-1.016648,Dredge Operators,940.0,940.0,50440.0,0.1,High school diploma or equivalent,0.0,10.828539790078857,6.84587987526405,0.00010638297872340427,1.0,-1.016648,-0.9904281117551131,-0.4684425406026767,-0.43165992861581426,-0.07330264915743355,Low
53-7041,-0.9781997,Hoist and Winch Operators,2230.0,2230.0,55950.0,0.3,No formal educational credential,0.0,10.93221371374007,7.709756864454165,0.0001345291479820628,0.0,-0.0,-0.9522951406790713,-0.28554746074743337,-0.4285572202799539,-0.026553755967414844,Low
53-7051,-1.39869,Industrial Truck and Tractor Operators,778920.0,778920.0,44470.0,76.4,No formal educational credential,0.0,10.702570083504742,13.565663623815514,9.808452729420223e-05,0.0,-0.0,-1.3693368420717513,-0.6666065381953814,1.4395377699366123,-0.08708581858063959,Low
53-7061,-1.629897,Cleaners of Vehicles and Equipment,365290.0,365290.0,34150.0,56.2,No formal educational credential,0.0,10.438517864998936,12.808446837648207,0.00015385036546305676,0.0,-0.0,-1.5986476267768854,-1.0091613883053834,0.4446747862452061,0.005537486148676914,Low
53-7062,-1.709183,"Laborers and Freight, Stock, and Material Movers, Hand",3008300.0,3008300.0,37660.0,384.3,No formal educational credential,0.0,10.536353802211144,14.916885693121312,0.00012774656782900642,0.0,-0.0,-1.6772833725636969,-0.8926529073086676,6.801643126370979,-0.037819165203537834,Low
53-7063,-1.037413,Machine Feeders and Offbearers,44500.0,44500.0,39250.0,4.7,No formal educational credential,0.0,10.577706723210554,10.703244468154331,0.00010561797752808989,0.0,-0.0,-1.0110228102045635,-0.8398755612161383,-0.32688940527466964,-0.0745732646661137,Low
53-7064,-1.51362,"Packers and Packagers, Hand",645210.0,645210.0,34830.0,74.0,No formal educational credential,0.0,10.458234363360047,13.377331124183137,0.00011469134080376931,0.0,-0.0,-1.4833242580503379,-0.986589944693484,1.1179384431242971,-0.05950301880953096,Low
53-7071,-0.6909992,Gas Compressor and Gas Pumping Station Operators,4400.0,4400.0,61870.0,0.6,High school diploma or equivalent,0.0,11.032790688525035,8.389359819906353,0.00013636363636363637,1.0,-0.6909992,-0.667450079661425,-0.0890431281261919,-0.4233379357149796,-0.023506794207880502,Lower-middle
53-7072,-0.8422927,"Pump Operators, Except Wellhead Pumpers",11570.0,11570.0,54690.0,1.5,High school diploma or equivalent,0.0,10.909436156340819,9.356170820187723,0.0001296456352636128,1.0,-0.8422927,-0.8175027649425205,-0.3273710180283057,-0.4060926498482209,-0.03466494198242417,Lower-middle
53-7073,-1.091197,Wellhead Pumpers,18230.0,18230.0,71830.0,2.0,High school diploma or equivalent,0.0,11.182057495068847,9.810823867672708,0.00010970927043335162,1.0,-1.091197,-1.064365707454997,0.2415621341892752,-0.39007401611424425,-0.06777790245253916,Low
